,id,text,start_time
0,1465168631931682824,"The #Omicron  coronavirus variant #spread  around the world on Sunday, with new cases found in the #Netherlands , #Denmark  and #Australia  even as more countries imposed #Traveller  restriction to try to seal themselves off.
https://t.co/5k226Zsm4f https://t.co/BIBSjBwFCx",2021-11-29T00:00:00Z
1,1465168604828209160,"@adeel_azhar @ZawedNajam @shehla_aqeel @nousheen_irfan @RehmanKhilji @shariqqidwai @AeBham @azharali7071 @zulfitahir

Another good show
On insta live
Along with #Radio
Thanks for making this happen  this way for the up #Country listeners 

#sunrisewithadeel 
#samaa #FM #Omicron https://t.co/dg1ddQAnIU",2021-11-29T00:00:00Z
2,1465168578949255168,"Ashes 2021: ‘Hoping COVID-19 Omicron Variant Does Not Affect Series’, Says Ashley Giles
https://t.co/sLKCKfVKdM
#Ashes2021 #England #Australia #Coronavirus #COVID19 #Pandemic #Omicron #AshleyGiles",2021-11-29T00:00:00Z
3,1465168541804417025,"@WHO   says PCR tests can detect #Omicron  variant of #COVID19
https://t.co/K7VbHFO2Nn",2021-11-29T00:00:00Z
4,1465168541661888513,How quickly they turn and how easily people forget…#COVIDIOTS #Omicron #covidvariant #Lies #Globalists https://t.co/QEV1bqteGR,2021-11-29T00:00:00Z
5,1465168540265324545,"The temporary suspension was announced following latest directives by the Moroccan govt.

#Omicron  https://t.co/6jfdlc7e4D #UAE #Dubai #DXB",2021-11-29T00:00:00Z
6,1465168531474071557,"i swear if we get into another lockdown /stay at home because of the whole anti-vaxx/antimask crowd [after a whole year’s worth that severely impacted my mental health as a college student], so help me 😤#Omicron https://t.co/HbHAEArIiu",2021-11-29T00:00:00Z
7,1465168530916077572,"Remember!

Travel bans and cornering countries is not a solution. It is a global pandemic and we found cases in a country because it was honest in first place about its screening and tracking. Treat it like a global crisis. Discrimination sets us back !Screen &amp;Trace  !#Omicron",2021-11-29T00:00:00Z
8,1465168518945587202,"Wake up to the sound of good radio 📻 with @normadaqueen x @CptAwesomeZW x @MarcPoz, only on #TheIgnition! 

#OnAir - The new variant #Omicron,  has led to an isolation of Southern Africa. Is the travel ban on Southern African Countries justified? Drop a comment! https://t.co/tEgj3hMsHq",2021-11-29T00:00:00Z
9,1465168515749588993,"To stop #Variant , spread #Vaccines.
#Omicron
#VaccineEquity
@yodifiji https://t.co/BOZGhLXdaa",2021-11-29T00:00:00Z
10,1465168514466127878,"Maya Ali Photos Became The Adornment Of Social Media 'Instagram photos' - Pak Legends https://t.co/1RRmN3JcXb 
#Omicron #ٹی_ایل_پی_پروموشن  #SinfeAahan #NahjulBalagah #MSFschool_MardanKP #اردو_زبان https://t.co/IZQV6DNnrS",2021-11-29T00:00:00Z
11,1465168476558053379,Omicron sounds like an evil Transformer. More than meets the eye. #Omicron,2021-11-29T00:00:00Z
12,1465168473202384900,"Due to #Omicron variant, decided to watch #Akhanda in @DisneyPlusHS",2021-11-29T00:00:00Z
13,1465168472300789767,I’ve eaten enough ass to make me immune to any variant. #COVID #Omicron,2021-11-29T00:00:00Z
14,1465168458966974471,"Media: ""Most dangerous form of Covid found..blahblah""
Me: Wait.. hold your horses.. define dangerous first..
objectively, of course.🤔👁️👁️

#Omicron #OmicronVariant #lockdown #BBC #B11259 https://t.co/63u8gVKFW3",2021-11-29T00:00:00Z
