,id,text,start_time
0,1465229015845781505,"Man tests Covid Positive upon arrival from South Africa to Maharashtra. 

#Omicron
#NewsUpdates

https://t.co/wbFLVypVuc",2021-11-29T04:00:00Z
1,1465229007234887690,"#Omicron  #covidvariant  #NewVariant  #virus #COVID19 #pandemic  #CovidVaccine #AntiVaxxer #vaccination #vaccines #coviddenier #bordercontrol #julianmacfarlane  #Virusvariante #virus #COVID21 New variant has been predicted.

https://t.co/khaoDeYuNT",2021-11-29T04:00:00Z
2,1465229000301760517,pretty fast &gt;&gt; from the news this morning &gt;&gt; in the beginning of 2022 Moderna could be ready with an updated version of its vaccine that could close the gap for the Omicron-variant B.1.1.529 …crazy moves ahead😱😱 #markets #news #Omicron #moderna #fxdirk,2021-11-29T04:00:00Z
3,1465228995830718471,"Brace yourselves.

In all likelihood, today is going to be brutal as global markets react to Omicron Covid variant and yet more cases are discovered world wide. 

But, remember. This to shall pass..

#Omicron #OmicronVariant https://t.co/Oa1BTBUdkl",2021-11-29T04:00:00Z
4,1465228991179206664,All this rush to ban travels from Southern African countries at the last hour...I bet this variant is already worldwide🚶🏿🚶🏿🚶🏿🚶🏿🚶🏿 #Omicron,2021-11-29T04:00:00Z
5,1465228983394521091,Photo of #Omicron #OmicronVariant #covidvariant #COVID19 #coronavirus #Corona https://t.co/WciPu7zqXS,2021-11-29T04:00:00Z
6,1465228952902021124,"#SaudiArabia has announced the suspension of flights from seven more countries.

The decision was taken due to the latest outbreak of the new coronavirus variant '#Omicron' in several countries. Details: https://t.co/Z8nvSiNuU3 https://t.co/qTzHMforNX #UAE #Dubai #DXB",2021-11-29T04:00:00Z
7,1465228942529359878,"I completely agree with this. Here in the USA and in other wealthy countries, people have had the luxury of refusing or taking their time to get vaccinated, while other countries haven’t had vaccines available. 
https://t.co/zvhAmyBDH7
#Omicron #southafrica #covid #voc @SAfmRadio",2021-11-29T04:00:00Z
8,1465228911688630272,How #OMICRON virus knows that it has2EVOLVE MUTATE in PARTICULAR MANNER so as2be (1)More Infectious (2)Less Detectable in tests (3)Less responsive to current treatments (4)To directly attack lungs..WITHOUT HUMAN HELP @BJP4India @timesofindia @ndtv #BanEVM https://t.co/jDKiGhV4FG https://t.co/8DHsMrkrTY,2021-11-29T04:00:00Z
9,1465228879816114184,@Shruti_0020 @damini2003 @shikhapandittt @hiiTtLEr_ @VedPrakzi @manoj_begu @SengarAjay_ @Alpjivi @Dakter_MiKaashi @OriginalPurvi @its_Dubey_ @S__R_TiW @CTD0151 @Tiwari___007 @ArmyBrat_Hindu @babajiPM How #OMICRON virus knows that it has2EVOLVE MUTATE in PARTICULAR MANNER so as2be (1)More Infectious (2)Less Detectable in tests (3)Less responsive to current treatments (4)To directly attack lungs..WITHOUT HUMAN HELP @BJP4India @timesofindia @ndtv #BanEVM https://t.co/jDKiGhV4FG,2021-11-29T04:00:00Z
