,id,text,start_time
0,1466044409972101125,South Korea confirms 1st cases of #Omicron variant infection https://t.co/eLMk85NaIO,2021-12-01T10:00:00Z
1,1466044399171747846,If the virus spreads from country to country then it’s the vaccinated people spreading it right. Because as I know unvaccinated  can’t fly right. @WHO #WHO #JustAsking #Omicron,2021-12-01T10:00:00Z
2,1466044385452249096,"Oh the irony. 

#COVID19 #Omicron https://t.co/MMq9l4BQeG",2021-12-01T10:00:00Z
3,1466044372491796482,"I will provide you amazing 30 anime t shirt designs

https://t.co/sTJPkupKFJ

#Bitcoin #WorldAIDSDay #MumbaiRains #BallonDor #원투쓰리_아이브_데뷔축하해 #Omicron #كلنا_ابو_تريكه #winmetawin #LISA #แบนลูกสลิ่ม #anime #NarutoXFortnite #แบนลูกสลิ่ม #HawkeyeSeries https://t.co/HsjXpmsdU2",2021-12-01T10:00:00Z
4,1466044361179684868,"Back to working from Home?

Scots told to work from home as concerns over the #omicron variant rise. UK cases surge. Masks become mandatory. Does this mean a return to #workfromhome?? Well which ever way the coin flips there is a bit of bright news. https://t.co/BMfAL8nTQZ",2021-12-01T10:00:00Z
5,1466044338891337734,"Tracking the rise of #OmicronVariant (B.1.1.529)
Update - 12/1/2021 (8 AM CST update)

Link to dynamic dashboard: https://t.co/I3g5B6mg0f

Tags: #SARSCoV2 #COVID19 #Omicron #B11529 
@gisaid",2021-12-01T10:00:00Z
6,1466044327675715594,@Chicagoeba @jimcramer @CNBC Absolutely agreed. #Omicron #Plandemic #DoNotComply #USA #UK #France #Germany #Austria #Australia #Canada #NewZealand #Italy #WorldWide https://t.co/R6LSDIDNjK,2021-12-01T10:00:00Z
7,1466044233454739456,"@WHO I understand how we got to Omicron, but since most people aren’t tracking every variant you catalog, confusion abounds 😉 
#Omicron #OmicronVariant https://t.co/1s80uzJP9Y",2021-12-01T10:00:00Z
8,1466044115649318914,"#Omicron travel guidelines: all you need to know about landing in India.

NDTV's Sonal Mehrotra Kapoor explains https://t.co/F0qA2FAB4v",2021-12-01T10:00:00Z
9,1466044108804214793,"What about @AamAadmiParty government in Delhi. Also why are the schools been opened, and schools adamant on holding offline classes and exams. Amidst looming threat of #Omicron many governments have postponed school opening. @Dir_Education you need to take action here. https://t.co/CEuksdhPJe",2021-12-01T10:00:00Z
10,1466044081801285643,"Stay safe 🙏
#Omicron https://t.co/B7UcLDYHkT",2021-12-01T10:00:00Z
