,id,text,start_time
0,1465772602392256516,"So, #Omicron is trending. The name has potential... https://t.co/cpIti3lnkI",2021-11-30T16:00:00Z
1,1465772583748452352,"BRILLIANT!🙀

#BlueJays #Bitcoin #BalondeOro #Messi #LUNA #Omicron #BallonDor2021 #Barbados #GivingTuesday #Crypto #nftart #LISA #H1KEY #FLOKI #Kep1er #kristtps #NoWayHome #VIVOIPLRetention #COVID19 #cryptotrading #카이_피치스_공개 #FIRST_IMPACT #KAI2ndSOLO #MANA_SB19 #Cryptos https://t.co/ORphdKNJYN",2021-11-30T16:00:00Z
2,1465772522599686146,"@MistralComet I dare the ones who think the USA is in good hands right now to read this and report back.
#Omicron #JoeBiden #ConspiracyTheories 

https://t.co/3Stj6Jsa1f",2021-11-30T16:00:00Z
3,1465772462566641664,"For the other 70 passengers who became close contacts, the Minister of Health, Labor and Welfare said, ""We will carry out daily health observations and inspections every two days, and if we do not respond, we will announce our names to the media.""
#Japan
#COVID19
#Omicron",2021-11-30T16:00:00Z
4,1465772437098819585,"#Omicron: What Is Known — and Still Unknown

Intense research into the new #coronavirus variant first identified in southern Africa has just begun. World leaders have urged people not to panic — and to get vaccinated, if they can. 🦠😷💉 https://t.co/hSXrYGzIle",2021-11-30T16:00:00Z
5,1465772410884399108,"So it wasnt the African Gangs afterall, the countries that ban Southern African Countries should say Solly

Nov 30 (Reuters) - #Omicron variant was detected in the Netherlands before two flights arrived from South Africa last week carrying the virus, Dutch health officials said.",2021-11-30T16:00:00Z
6,1465772403934392320,"I don't care how you pronounce it, just get the fucking vaccine #Omicron",2021-11-30T16:00:00Z
7,1465772373005774851,"""I don’t care how many infections there are, I care how many people end up in hospital with serious Covid…""

- Barbara Friedman (presenter - Barb's Wire) https://t.co/LFkln0lbdc #Omicron #OmicronVariant",2021-11-30T16:00:00Z
8,1465772369188843522,"WHO Chief: Omicron COVID variant underlines need for global ‘pandemic treaty’ #Omicron #WearAMask #SolidarischerShutdown
https://t.co/icx3gAMNgu https://t.co/E6UFLW7wrm",2021-11-30T16:00:00Z
9,1465772368253657101,#omicron if this strand just came out yesterday? How have scientists had enough time to study #omicron and suggest the current vaccine for it? Wouldn’t they need a new formula since it’s a completely new strand? Would one just be better off waiting for the new new vaccine?,2021-11-30T16:00:00Z
10,1465772336125288451,Omicron Covid variant symptoms? Here's what we know so far #Omicron https://t.co/CLSA4wMRGm,2021-11-30T16:00:00Z
11,1465772291330134029,"For those who CHOSE to not get vaccinated, your unavoidable meeting with #Omicron is coming. Signed - Science. It is officially too late for you now to change your mind. PS- just in case you survive this one, #pi will get you.",2021-11-30T16:00:00Z
12,1465772265421905932,European officials knew about #Omicron but kept it a secret waiting for a scapegoat (Southern Africa) https://t.co/2D5D5pJpCP,2021-11-30T16:00:00Z
13,1465772258278977537,@JackPosobiec Don’t be fooled! The #Omicron variant is really the Xi variant in disguise…remember where you heard it,2021-11-30T16:00:00Z
14,1465772203903897601,@RobertKennedyJr Boosters every 3 months in the UK #Omicron #OmicronVariant https://t.co/tjlqeObkYV,2021-11-30T16:00:00Z
15,1465772202100281348,"Best anime tshirt design set
#BallonDor #WWERaw #Giggs #GOAT #BrianKelly #SEAvsWAS #TheVoice #Omicron #Messi #Lewandowski #エンハイプン祝デビュー1周年 #Глазурная #PUBGMハルヒ #ラヴィット #DOGEorTesla #Mendy #SubmissiveManMoanSpace

https://t.co/yR9A35ve9w",2021-11-30T16:00:00Z
16,1465772185541357571,What happens when they exhaust the Greek Alphabet? What comes after OMEGA I wonder?!🦠💉#Omicron #OmicronVariant #BuildBackBetter #GlobalistCabal https://t.co/XAlEEWjODA,2021-11-30T16:00:00Z
17,1465772156457926659,"@MeghBulletin And #India is reopening schools. Dont kill our children!
@PIBHomeAffairs @MoHFW_INDIA 
@EduMinOfIndia #COVID19 #Omicron",2021-11-30T16:00:00Z
18,1465772134811291658,Found out from a kid that another kid in my class got Covid before break &amp; nobody told us teachers anything. #vaccinated people can get #Covid19 still @BilldeBlasio @NYCMayorsOffice STOP🛑 playing games with people's health and lives! #Omicron #OmicronVariant #Quarantine #MaskUp,2021-11-30T16:00:00Z
19,1465772124245676034,Important point when discussing vaccine effectiveness against #Omicron.  https://t.co/zMQmRddVzJ https://t.co/LuMdOQ3JpY,2021-11-30T16:00:00Z
20,1465772117690097669,Just about to go live over on Faebook! What you need to know right now about #Omicron and your 2022 holiday/ holiday plans -  See you there! https://t.co/CMAVGU5gEm,2021-11-30T16:00:00Z
21,1465772091601469440,The latest Decibels dBs! https://t.co/sJYvgKgAaS Thanks to @PritishNandy #omicron #israel,2021-11-30T16:00:00Z
22,1465772079744094208,"From the doctor that discovered the #Omicron variant. Unlike Fauci, she actually has experience with omicron. 
The mildness of the symptoms that we are seeing apparently there’s no reason for panicking as we don’t see severely ill patient.
#OmicronVariant #Omicronindia #Omikron https://t.co/n7skiM3DQZ",2021-11-30T16:00:00Z
23,1465772078783729672,"#Omicron #OmicronVariant $OMIC is spreading fast!
😷Be sure to wear a mask when trading on #Uniswap
Contract:
0x39ABe870F44188f66C39EB54eb87eE8f080Bf20E

$cate $sand $shib $elon $floki #dogelon #doge $cro $kiba $gm $mana #DeFi $mask #ETH #Metaverse $mcc $raca $kishu #SHIB $cake",2021-11-30T16:00:00Z
