,id,text,start_time,withheld
87,1465408486372614155,@POTUS You can’t spell Omicron.   #dumbass. #Omicron #CyberMondayAmazon #OmicronVariant #OmicronCovid #brandon #LetsGoBrandonDay #FJB,2021-11-29T16:00:00Z,
88,1465408458107146242,"@MadamEarth I love this idea …
hopefully #Omicron doesn’t spoil those plans",2021-11-29T16:00:00Z,
89,1465408446119960577,"#Omicron #OmicronVariant #COIVD19  If you have any fear of the markets or anything else around the new variant, I suggest you spend the next 15 min to one hour meditating on the first syllable of Om-i-cron, which is Om.  ""Om... https://t.co/l2cpXmKG0B",2021-11-29T16:00:00Z,
90,1465408426528415752,Anagrams are fun. #OmicronVariant #Omicron https://t.co/LSBwWDgRM7,2021-11-29T16:00:00Z,
91,1465408426381557765,"@mkarolian @DrEricDing According to @CiesekSandra who is working at the ""#Omicron front"" in Germany they do.

https://t.co/nul6Kjw8je https://t.co/p5upQVGoCd https://t.co/hVPtAwDtkv",2021-11-29T16:00:00Z,
92,1465408424334790658,"Hello Everyone,
1/6) Covid Omicron Variant Raises Concern Among Global Health Experts
https://t.co/wISDdefasN
#coronavirus #Omicron #Variant #vaccinate #SouthAfrica",2021-11-29T16:00:00Z,
93,1465408386367901709,'We need to understand if this is a virulent infection ... and makes people really sick': Ontario now investigating suspected cases of the #COVID19 #Omicron variant in Hamilton: https://t.co/Kq3x0H7MB8,2021-11-29T16:00:00Z,
94,1465408348141072399,'We need to understand if this is a virulent infection ... and makes people really sick': Ontario now investigating suspected cases of the #COVID19 #Omicron variant in Hamilton: https://t.co/ySYOmbHSQ3,2021-11-29T16:00:00Z,
95,1465408338003329026,"""The WHO advised its 194 member nations that any surge in infections could have severe consequences, but said no deaths had yet been linked to the new variant."" #WHO flags #Omicron risk, curbs tighten worldwide, Biden urges vaccination #COVID19 https://t.co/v7XiytT605",2021-11-29T16:00:00Z,
96,1465408334677303310,The #Fauci cult are wearing masks while driving alone and walking outdoors again.   #OmicronVariant #Omicron  #mondaythoughts,2021-11-29T16:00:00Z,
97,1465408329107312646,"Me and the dogs are heading home for dinner , to summarise today’s events , loss of electricity to thousands , dealing with #Omicron , poverty , ferries , children dying in hospitals , corruption will all be cured with an independence referendum , have I got this right ?
#SNP .",2021-11-29T16:00:00Z,
98,1465408319108141071,'We need to understand if this is a virulent infection ... and makes people really sick': Ontario now investigating suspected cases of the #COVID19 #Omicron variant in Hamilton: https://t.co/F6pdZJIRPP,2021-11-29T16:00:00Z,
99,1465408304537116680,"#CareForCovid
@DrEricDing makes a powerful point here. Regardless of disease severity, #Omicron has such a high transmissibility that hospitalisations are v likely to increase. 

At current capacity the NHS cannot sustain a further surge! We MUST increase capacity now
Step-up PM! https://t.co/Ma5CIyVOvK",2021-11-29T16:00:00Z,
0,1465408289903190026,Today the moron variant is not able to get to you but tomorrow the face masks will stop it 😂 like it did for the 6 cases in Scotland. FYI Scotland never ended face masks. This is comical #BorisJohnson #Omicron #OmicronVariant #sheepgame #uk #nhs #Scotland #perth #glasgow https://t.co/BELQjQrTER,2021-11-29T16:00:00Z,
1,1465408288556732427,'We need to understand if this is a virulent infection ... and makes people really sick': Ontario now investigating suspected cases of the #COVID19 #Omicron variant in Hamilton: https://t.co/dAz1ZsxDM3,2021-11-29T16:00:00Z,
2,1465408259385442309,"GENEVA (AP) — The World Health Organization warned Monday that the global risk from the #OmicronVariant is “very high” based on early evidence, saying the mutated #CoronaVirus could lead to surges with “severe consequences.” #COVID19 #Omicron

https://t.co/RjhIjjFZ50",2021-11-29T16:00:00Z,
3,1465408247653969931,"Would it be too naive and stupid to ask if the only reason it's spreading across the world is because people have got on aeroplanes and spread it to those places? @sajidjavid 
#Omicron #OmicronIsAirborne https://t.co/qHAyp2pI0F",2021-11-29T16:00:00Z,
4,1465408245456162830,Watch this! The Everton variant #OmicronVariant #Omicron https://t.co/WIu4EXU6qm,2021-11-29T16:00:00Z,
5,1465408214003064836,"The Tories alway say one thing then 2 weeks later say the opposite.

#toriesuturn #covidchritmas #omicron https://t.co/GoxJIpDhAJ",2021-11-29T16:00:00Z,
6,1465408211180306436,WHO warns that new virus variant poses 'very high' risk (from @AP) #omicron #covid_19  https://t.co/wVfo5q9Vn2,2021-11-29T16:00:00Z,
7,1465408158856204290,"I liked it better when I thought the Greek alphabet ended at Delta. 

#Omicron #OmicronVariant",2021-11-29T16:00:00Z,
8,1465408149855297545,"Sounds like a name of a new hybrid crossover SUV or something.  “Get $2000 cash back on the new 2022 Omicron GT” 🤣🤣
#Omicron #OmicronVariant",2021-11-29T16:00:00Z,
